group_deal_category,group_created_by,delivery_coordinates,delivery_location_name,unique_group_members,total_groups,monday_orders,tuesday_orders,wednesday_orders,thursday_orders,friday_orders,saturday_orders,sunday_orders,active_days,total_orders
NORMAL_GROUPS,c3d9a6e9-f019-4879-8e36-0ee74b319c4f,POINT(38.755439 8.962072),"Jegola Building | Bihere Tsige | ጀጎላ ህንጻ | ብሄረጽጌ, 10/18, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,ca179e7e-f427-4865-9bfb-ea3b584c08dc,POINT(38.796723 9.003953),ያልተሰየመ መንገድ,5,1,0,9,0,0,0,0,0,1,9
NORMAL_GROUPS,815cc2e0-4c32-4320-90dc-b84edf83974f,POINT(38.766410 9.041072),"Janmeda Health Center, Addis Ababa, Ethiopia",5,1,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,0d96e6c3-029c-4ea1-867c-4b22762b4751,POINT(38.730444 8.978855),"Zoma School | Mekanisa | ዞማ ት/ቤት | መካኒሳ, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,8,0,0,0,0,1,8
NORMAL_GROUPS,39884bb3-a026-4126-8f5e-fd9475de9e58,POINT(38.788323 8.957069),"Bulbula Woreda 12 Sport Field | ቡልቡላ ወረዳ 12 ስፖርት ሜዳ, አዲስ አበባ, ኢትዮጵያ",5,3,0,16,0,0,0,0,0,1,16
NORMAL_GROUPS,5901e1ea-abe5-4df8-99f3-8e63f09aba4e,POINT(38.826047 8.919430),Yaliteseyeme Menigedi,5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,dd2b4b01-fdfd-4b75-87f7-5e0103cb5455,POINT(38.887669 8.973899),ያልተሰየመ መንገድ,5,5,0,0,0,1,0,8,0,2,9
NORMAL_GROUPS,bd31a615-925d-41a6-9e55-83c47db9310a,POINT(38.722144 8.981002),"Elgel hotel and spa, አዲስ አበባ, ኢትዮጵያ",5,1,0,2,4,0,0,0,0,2,6
NORMAL_GROUPS,47c3d0d8-39dd-40bc-a8b6-de3578c6ca50,POINT(38.822662 9.018076),"Gurd shola shoping center, አዲስ አበባ, ኢትዮጵያ",5,2,0,0,0,1,0,0,10,2,6
NORMAL_GROUPS,e49d1a48-9089-414d-84a1-d1e265b5a83f,POINT(38.692439 9.062966),"Mary Joy Asko Area Center, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,0,15,0,1,15
NORMAL_GROUPS,b33c27bc-2e9a-4d3c-bb2d-d9e8b91337df,POINT(38.755006 9.030133),ያልተሰየመ መንገድ,5,2,6,1,0,0,0,10,0,3,12
NORMAL_GROUPS,855a90c0-783d-4a06-bdef-9807940a3f31,POINT(38.722144 8.981002),"Elgel hotel and spa, አዲስ አበባ, ኢትዮጵያ",5,2,0,0,0,10,0,0,0,1,10
NORMAL_GROUPS,246cab7c-6890-4b6f-8f36-5d0094971c22,POINT(38.692444 8.988945),"Ibadurehman Mesjid, Alem Bank, አዲስ አበባ, ኢትዮጵያ",5,2,0,10,0,0,0,0,0,1,10
NORMAL_GROUPS,a0d9e893-5b4b-44df-81ba-5cb01c168fd6,POINT(38.752276 9.023320),Churchill Ave,5,2,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,188a5434-cfc6-4b25-8aaa-c49764d448b1,POINT(38.823446 8.988044),Gerji gecho groseri,5,1,0,0,0,0,0,0,9,1,9
NORMAL_GROUPS,a1f41be1-332c-4758-ba42-c970538d7ea8,POINT(38.737914 9.021821),"Geja Kale Hiwot Church, Sao Thome & Principe Street, Addis Ababa, Ethiopia",5,2,10,0,0,0,0,0,0,1,10
NORMAL_GROUPS,85d1caa2-6423-4a9d-b07a-6a6ba74c8e82,POINT(38.780552 8.901507),Home,5,8,0,22,0,0,0,15,0,2,29
NORMAL_GROUPS,235fddc4-165b-4684-a2f3-6869956a65e7,POINT(38.759963 8.957637),"Red Cross Training Institute | Saris | ቀይ መስቀል ማሰልጠኛ | ሳሪስ, አዲስ አበባ, ኢትዮጵያ",5,1,0,6,0,0,0,0,0,1,6
NORMAL_GROUPS,adb84876-47af-485a-956f-b394069ca78f,POINT(38.790515 9.008774),"Adane Gebru building, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,05e95435-68b1-4c4e-9a38-d8781342e573,POINT(38.826960 9.020754),"Salite miheret Shopping center, Addis Ababa, Ethiopia",5,15,49,12,20,0,0,0,0,4,81
NORMAL_GROUPS,f0484b35-caa1-4f9c-b6c1-d67c1bfcc3d9,POINT(38.744881 8.952808),Lafto meskelegna( ላፍቶ ሚካኤል መስቀልኛ ),5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,a5ba1e99-a2a0-44f9-b5a4-f124b2bb646f,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,1,9,0,0,0,0,0,0,1,9
NORMAL_GROUPS,c46cd087-c4c1-4323-8f92-2b83b1ed5f0b,POINT(38.861364 9.040892),ያልተሰየመ መንገድ,5,3,7,0,0,0,0,0,0,1,7
NORMAL_GROUPS,d3c75596-0d93-43ff-9071-4e6008185af8,POINT(38.732112 8.980034),"Mekanisa Abo Mazorya | መካኒሳ አቦ ማዞርያ, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,7,0,0,1,7
NORMAL_GROUPS,d46eee94-b46a-4f64-9993-d68370e38818,POINT(38.693555 9.054125),ያልተሰየመ መንገድ,5,2,6,0,0,0,0,0,0,1,6
NORMAL_GROUPS,4a849885-210d-4d48-b837-75e414cd9225,POINT(38.747180 9.016428),1234 Sudan St,5,3,0,0,0,12,0,0,0,1,12
NORMAL_GROUPS,d337c0da-f1e9-4a99-a578-d4d3832e763f,POINT(38.745059 8.935642),"Hana Kelebet, አዲስ አበባ, ኢትዮጵያ",5,1,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,a49929de-4c07-4730-a6f3-f7d2b80b8477,POINT(38.752463 9.019194),"22 makilit, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,0,0,8,1,8
NORMAL_GROUPS,20b9af93-f7a8-46b3-ae4d-f868985aa0c1,POINT(38.793376 9.029312),"Chuchu meda, Fikremariam Aba Techan Street, አዲስ አበባ, ኢትዮጵያ",5,2,0,0,10,0,0,0,0,1,10
NORMAL_GROUPS,bee104ac-6c04-44eb-a39a-a63a20f6cb2a,POINT(38.905676 9.084972),"Tafo mission 140 sefer, ኢትዮጵያ",5,3,0,0,0,0,13,0,0,1,13
NORMAL_GROUPS,eed5afde-61f8-4c79-9c83-db0349f36a51,POINT(38.886312 9.031847),ያልተሰየመ መንገድ,5,1,0,0,0,0,6,0,0,1,6
NORMAL_GROUPS,4a1f8dd9-c9ee-4cf2-b964-8566041ad9e4,POINT(38.822964 8.997581),ያልተሰየመ መንገድ,5,3,0,18,0,0,0,0,0,1,18
NORMAL_GROUPS,f62e9915-69fa-4505-9184-7b02c2288af6,POINT(38.814098 9.002202),"Dendewa Hotel | Gerji | ደንደዋ ህንጻ | ገርጂ, Addis Ababa, Ethiopia",5,4,20,0,0,0,0,0,0,1,20
NORMAL_GROUPS,86712848-7e0c-429c-ae0b-899d0ece3098,POINT(38.705418 8.962215),"Jemo Mestawot, Mariam Church, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,5,0,1,5
NORMAL_GROUPS,c7f8cb2d-a842-421f-b9c8-e714ff3f91e1,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,c149441a-7057-4e9f-af18-9c5b4de929d7,POINT(38.851444 8.991881),Noah real estate summit site,5,6,0,0,0,0,0,0,36,1,36
NORMAL_GROUPS,829d4847-56ef-4bf8-9d62-e9cd8e66623f,POINT(38.814028 8.997158),"ChipChip, አዲስ አበባ, ኢትዮጵያ",5,2,0,8,0,0,0,0,0,1,8
NORMAL_GROUPS,e9a89005-8192-4553-b6f5-6cd3b610b672,POINT(38.692439 9.062966),"Mary Joy Asko Area Center, አዲስ አበባ, ኢትዮጵያ",5,3,15,0,0,0,0,0,0,1,15
NORMAL_GROUPS,258d6269-9002-4348-92c0-85c9ab48dd15,POINT(38.718587 9.063372),Gulele 13/14,5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,4c3948e4-0cf4-4aa5-98f3-179444ea0ef6,POINT(38.878077 9.036468),A2,5,4,34,0,0,0,0,0,0,1,28
NORMAL_GROUPS,6c519d49-4da7-42c6-be5f-deeb05475a20,POINT(38.765335 9.051163),"ተፈሪ መኮንን ፖሊ ቴክኒክ ኮሌጅ | Teferi Mekonnen Polytechnic College, Addis Ababa, Ethiopia",5,2,0,0,13,0,0,0,0,1,13
NORMAL_GROUPS,775b889e-8bc4-4de3-a863-3f8d0dba6239,POINT(38.795136 8.994592),Home,5,4,0,0,0,0,0,0,50,1,25
NORMAL_GROUPS,7c5567f2-d07d-4a20-a9d7-2d647f7b8888,POINT(38.768801 8.911357),"Kality | St. Gebriel ቃሊቲ | ቅዱስ ገብርኤል ፀበል ስፍራ, አዲስ አበባ, ኢትዮጵያ",5,1,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,75243ba4-7a00-4242-89b5-9b6a7c595df1,POINT(38.757760 8.980603),"Asamerew abera garage, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,f1ed54de-52c0-4428-a32a-6042587a2fd6,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,0,0,15,1,15
NORMAL_GROUPS,cec1ef87-c769-493a-aed6-e6237f35ae97,POINT(38.828596 9.034302),"02 Market place, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,5,0,1,5
NORMAL_GROUPS,98c8bee1-5625-43f8-958c-ba0af701c001,POINT(38.744881 8.952808),"Lafto meskelegna( ላፍቶ ሚካኤል መስቀልኛ ), አዲስ አበባ, ኢትዮጵያ",5,2,0,6,0,0,0,0,0,1,6
NORMAL_GROUPS,c2890bd1-86ed-41ae-9015-5ce478a23136,POINT(38.752061 8.935446),ያልተሰየመ መንገድ,5,4,0,0,0,17,0,0,0,1,17
NORMAL_GROUPS,583a1923-0b63-4123-bd7b-1c330ccdbad7,POINT(38.783117 8.953677),"Bole Bulbula Police Station, አዲስ አበባ, ኢትዮጵያ",5,2,2,5,0,0,0,0,0,2,7
NORMAL_GROUPS,71a16d89-99ca-4851-8a8f-ae714f897acb,POINT(38.752381 9.024069),"Lycée franco-éthiopien Guébré-Mariam Gari / ሊሴ ገብረ ማርያም ጋሪ ትምህርት ቤት, Churchill Avenue, አዲስ አበባ, ኢትዮጵያ",5,2,10,0,0,0,0,0,0,1,10
NORMAL_GROUPS,2b0f2e15-e040-4128-8870-59ae1a9273c6,POINT(38.892431 9.014955),A2,5,1,0,0,0,6,0,0,0,1,6
NORMAL_GROUPS,cf42434b-4134-4f82-aa24-492eef3ab9d9,POINT(38.745059 8.935642),"Hana Kelebet, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,0,10,1,5
NORMAL_GROUPS,84794119-ea66-4d27-b089-3639946e41f9,POINT(38.894422 9.012458),"Hayat 49, Block 21 Condominium, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,61b080ce-08aa-4863-b6f7-e3d48749b209,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",5,4,12,0,0,0,0,0,0,1,12
NORMAL_GROUPS,537f5ccd-95d1-4631-b3a3-eae4f1c1888e,POINT(38.743225 8.978979),Nefas Silk Lafto 6/7/8,5,13,0,0,0,0,36,0,43,2,73
NORMAL_GROUPS,924365af-1097-4f1c-b813-128b96eaedc7,POINT(38.757586 8.966369),"Asamere garage, buna baord, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,6,0,1,6
NORMAL_GROUPS,01df70a6-dac2-4c19-8518-6b593c2edb5f,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,15,0,0,1,15
NORMAL_GROUPS,9bc4c3e0-4348-4700-ab57-068a4be26448,POINT(38.777765 9.012158),"Plaza Hotel | Urael |ፕላዛ ሆቴል | ኡራኤል, Addis Ababa, Ethiopia",5,10,16,0,1,18,0,0,0,4,35
NORMAL_GROUPS,9cdfe486-b806-4058-8ee0-f2019c0ab7ef,POINT(38.724910 8.962177),"Jemo Michael ጀሞ ሚካኤል, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,0,6,1,6
NORMAL_GROUPS,bb8bb6fd-c2f1-44e0-95c1-908fbd3731e0,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,1,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,311f26d9-2e6c-47ac-8a87-c3235b513504,POINT(38.781263 8.956817),ያልተሰየመ መንገድ,5,3,0,0,0,0,0,7,0,1,7
NORMAL_GROUPS,d3eab7d3-f282-4e4d-a581-a6f7bca655db,POINT(38.686024 9.005794),"Addis Ababa kolfe keraniyo wereda 7 bethel, Kolfe Keranio, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,d3d80e64-3255-4af0-9cbf-0a5c2c791ba4,POINT(38.829883 8.990954),"Goro Square | ጎሮ አደባባይ | Goro Adebabay, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,5,0,0,0,1,5
NORMAL_GROUPS,95f4dec7-911c-4f00-b5c4-c2a2c46a73aa,POINT(38.834860 8.985641),"Goro sefera, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,31ce18e8-ea37-45df-923d-7759d09e694e,POINT(38.722144 8.981002),"Elgel hotel and spa, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,15,0,0,1,15
NORMAL_GROUPS,8de4098a-e996-4dad-b7af-08eae78cf332,POINT(38.762159 9.010008),KIRKOS SUB CITY WEREDA 06,5,17,0,15,32,0,15,0,0,4,62
NORMAL_GROUPS,35974729-3911-4746-90c1-6ce88469ddff,POINT(38.839827 9.038359),"Kotebe University of Education, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,0,0,48,1,24
NORMAL_GROUPS,15fbf4cb-8f2c-4522-bc7b-5122eaba1b30,POINT(38.709955 8.960454),"Jemo 1 condominium (ጀሞ 1 ኮንዶሚንየም ), Addis Ababa, Ethiopia",5,1,0,0,0,0,6,0,0,1,6
NORMAL_GROUPS,db2ef666-0a92-494d-9b80-d38b7b0b857e,POINT(38.720427 8.967078),"Africa Building - Jemo, አዲስ አበባ, ኢትዮጵያ",5,1,6,0,0,0,0,0,0,1,6
NORMAL_GROUPS,6189fa0d-e0e1-41b4-9141-aa181dc7f993,POINT(38.802403 9.020469),"Megenagna, Megenagna, አዲስ አበባ, ኢትዮጵያ",5,1,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,48af1394-5354-45a6-af50-427fc7f75c42,POINT(38.710864 8.959311),"Jemo 1 spot, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,4,8,0,0,2,6
NORMAL_GROUPS,a9332ca3-7747-4994-ada9-20bbdb5e53dd,POINT(38.739060 8.921182),ያልተሰየመ መንገድ,5,1,0,0,0,5,0,0,0,1,5
NORMAL_GROUPS,d3937726-77b8-4966-8982-7dd07b922e38,POINT(38.865601 9.062169),"የካ አባዶ ኮንዶሚንየሞች | Yeka abado condominiums, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,0,16,0,1,16
NORMAL_GROUPS,1181734a-71fd-4ce8-ac8b-c18c557eb7c0,POINT(38.822662 9.018076),"Gurd shola shoping center, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,8,4,0,0,0,2,6
NORMAL_GROUPS,4e0e80e0-35c7-4d4a-93ec-febbcc8c63aa,POINT(38.732112 8.980034),"Mekanisa Abo Mazorya | መካኒሳ አቦ ማዞርያ, አዲስ አበባ, ኢትዮጵያ",5,1,0,5,0,0,0,0,0,1,5
NORMAL_GROUPS,ea0530da-d6ce-422e-b582-b987c988a704,POINT(38.832516 9.034994),"Dejazmach Wondirad Primary & Secondary School | ደጃዝማች ወንድይራድ የመጀመሪያና ሁለተኛ ደረጃ ትምህርት ቤት, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,25,0,0,1,15
NORMAL_GROUPS,02b479ff-66cf-457d-8d4c-f0da92bb66c1,POINT(38.864713 9.024660),"Hedase Elementary School, አዲስ አበባ, ኢትዮጵያ",5,1,1,5,0,0,0,0,0,2,6
NORMAL_GROUPS,d68d2f4b-b1b0-484c-93cd-6a215b26a5c6,POINT(38.722144 8.981002),"Elgel hotel and spa, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,24,0,0,1,24
NORMAL_GROUPS,9ad11b1a-7dc0-40ed-ad3f-6537cde9f1cd,POINT(38.754289 8.934566),"Haji suk, አዲስ አበባ, ኢትዮጵያ",5,1,0,10,0,0,0,0,0,1,10
NORMAL_GROUPS,9b1b5627-973e-42ac-a324-c69fd8a13d19,POINT(38.763527 8.876229),Akaki Kaliti 7/8/9,5,6,0,0,9,4,2,0,0,3,15
NORMAL_GROUPS,89a69eb1-82c6-45fd-ae4a-36472dfa8c8e,POINT(38.729370 8.975044),Mekanisa Batu 3 Condominium,5,8,13,1,26,1,0,0,0,5,41
NORMAL_GROUPS,5744ffa8-5b89-4f2a-a7a4-03f36ad69a49,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,2,0,0,0,7,0,0,0,1,7
NORMAL_GROUPS,5e6e23e0-6316-47e7-8049-242250378743,POINT(38.824373 9.002355),"Yerer St. Urael Church | የረር ቅዱስ ኡራኤል ቤተክርስቲያን, Addis Ababa, Ethiopia",5,7,0,0,0,35,0,0,0,1,35
NORMAL_GROUPS,bff3c821-e3dd-46f5-b745-13f27a34af54,POINT(38.809082 8.992913),ያልተሰየመ መንገድ,5,1,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,a79088e3-aba6-4d33-93e9-a86f2c2648f6,POINT(38.732112 8.980034),"Mekanisa Abo Mazorya | መካኒሳ አቦ ማዞርያ, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,80c0f2fa-4365-49e1-8d51-b142a0969e45,POINT(38.836138 9.011158),Figa traffic lights ፊጋ መብራት,5,3,0,3,12,0,0,0,0,2,15
NORMAL_GROUPS,de5ffd6b-bf74-419f-8b9e-8349fea1c4a4,POINT(38.708315 8.963225),ያልተሰየመ መንገድ,5,5,0,0,0,0,0,0,44,1,22
NORMAL_GROUPS,645f770a-e623-4d01-a56d-e55151a8f197,POINT(38.673504 8.992047),ያልተሰየመ መንገድ,5,1,0,0,0,0,0,6,0,1,6
NORMAL_GROUPS,abbf2b67-4299-4e11-a029-e66da37a0231,POINT(38.896983 8.992756),ያልተሰየመ መንገድ,5,1,1,0,0,0,0,0,5,2,6
NORMAL_GROUPS,674d60c4-efd8-4f09-a630-ffc7f298afaa,POINT(38.751145 9.030424),"Eliana Hotel | Piazza, Wawel St, አዲስ አበባ, ኢትዮጵያ",5,6,0,0,0,0,0,36,0,1,36
NORMAL_GROUPS,baef466b-8873-4624-941d-eae38eba9ac7,POINT(38.869749 9.064968),"Yeka abado G7 condominum, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,13,0,0,1,13
NORMAL_GROUPS,ac64fc77-9560-48e5-bc6b-f9f812882855,POINT(38.753507 8.954987),"Bihere Tsige Public Park, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,12,0,0,1,6
NORMAL_GROUPS,64ce5b3d-a289-4de8-9a25-a2b4d4bb76a5,POINT(38.876977 9.071963),"Yeka Abado 13, ኢትዮጵያ",5,3,13,0,0,0,0,0,0,1,13
NORMAL_GROUPS,299439c1-9d06-4528-8922-fe9637e46856,POINT(38.780139 8.900683),"Kality Genet Menafesha Condomunium, አዲስ አበባ, ኢትዮጵያ",5,1,6,0,0,0,0,0,0,1,6
NORMAL_GROUPS,e5193dff-0e5c-4d77-b898-f952140604d0,POINT(38.851213 9.020210),"CMC Compound, አዲስ አበባ, ኢትዮጵያ",5,2,7,0,0,0,0,0,0,1,7
NORMAL_GROUPS,dbb30a08-a883-4ea3-a040-77afb9b13e30,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",5,2,10,0,0,0,0,0,0,1,10
NORMAL_GROUPS,0b7c8b0e-80cc-4af6-b7cd-d6ddc5bdc665,POINT(38.783117 8.953677),"Bole Bulbula Police Station, አዲስ አበባ, ኢትዮጵያ",5,1,6,0,0,0,0,0,0,1,6
NORMAL_GROUPS,0a7f4d51-92de-4969-8263-e9adf6501941,POINT(38.732112 8.980034),"Mekanisa Abo Mazorya | መካኒሳ አቦ ማዞርያ, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,0,7,0,0,1,7
NORMAL_GROUPS,1187b207-0353-4006-9932-1f44ce325545,POINT(38.767450 8.921694),"Kaliti, አዲስ አበባ, ኢትዮጵያ",5,4,0,0,0,0,23,0,0,1,23
NORMAL_GROUPS,7600b42e-8515-41e1-a0b9-6faba989edd1,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",5,1,0,5,0,0,0,0,0,1,5
NORMAL_GROUPS,e3698c2e-3aa7-4b1d-81f6-1bef2918a8d9,POINT(38.777703 8.952451),"Bole Bulbula 40|60 Condominium Block 31, Bulbula, Ethiopia",5,8,0,12,0,14,0,5,0,3,31
NORMAL_GROUPS,1099eb77-77c2-4682-b436-a6ef8781b606,POINT(38.757586 8.966369),"Asamere garage, buna baord, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,63e96892-2fa7-498a-82ed-178dcba7c183,POINT(38.744182 8.948911),"Lafto Bilal masjid (ላፍቶ) ቢላል መስጂድ مسجد بلال, አዲስ አበባ, ኢትዮጵያ",5,2,0,0,14,0,0,0,0,1,14
NORMAL_GROUPS,46e31b53-551c-4002-a3d1-6a340436995e,POINT(38.747363 9.061920),ያልተሰየመ መንገድ,5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,444460cc-88ee-4304-8397-1a6d5f8cd2d1,POINT(38.811161 8.869682),"Tulu Dimtu St Gebriel Church | ቱሉ ዲምቱ ቅዱስ ገብርኤል ቤተክርስትያን, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,6,1,0,0,2,7
NORMAL_GROUPS,17e48a6c-a3cd-4ec3-81bf-28ecb41b3db0,POINT(38.733674 8.948256),"Lebu Mebrat /ለቡ መብራት ሃይል / 8294, Addis Ababa, Ethiopia",5,13,0,0,4,28,0,14,0,3,37
NORMAL_GROUPS,b7aec52a-dadb-451a-a288-3c391c9f37c7,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,5,0,1,5
NORMAL_GROUPS,5bcf96b5-3c27-4616-a7e1-c544e20fa980,POINT(38.706770 8.956327),"Jemo 1 site, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,5,0,0,0,0,1,5
NORMAL_GROUPS,ca62a556-5ee1-462f-ace3-68fd136e6b90,POINT(38.689183 9.071494),"Sansusi Bus Station | ሳንሱሲ ፌርማታ, Sansusi, Addis Ababa, Ethiopia",5,1,0,0,0,0,10,0,0,1,10
NORMAL_GROUPS,0dee5c00-f374-4fe1-8e46-397597581e1e,POINT(38.747052 8.974960),Believe ethiopia tour and travel,5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,c1c531d3-f567-4b76-a9a5-07c357c14b97,POINT(38.762065 8.891599),Kaleb niguse wold yohanes,5,8,0,0,0,0,0,28,0,1,28
NORMAL_GROUPS,85e8be2c-24a4-4a59-9d10-92a9e78cbb57,POINT(38.869749 9.064968),"Yeka abado G7 condominum, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,7,0,0,0,0,1,7
NORMAL_GROUPS,4d5ae737-98a4-4ad2-a4e6-f9c405b37c47,POINT(38.711230 8.964213),"Jemo 1, አዲስ አበባ, ኢትዮጵያ",5,1,2,3,0,0,0,0,0,2,5
NORMAL_GROUPS,94b0518f-3f89-47eb-b1da-5b63deb2113e,POINT(38.829916 8.911860),B 399,5,3,0,0,15,0,0,0,0,2,15
NORMAL_GROUPS,fa9ef0a8-5e4a-424f-bb57-8759f9c6bcc5,POINT(38.722144 8.981002),"Elgel hotel and spa, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,8,0,0,1,8
NORMAL_GROUPS,ec2e6714-2e40-47a3-aea8-c799eb4274c8,POINT(38.757586 8.966369),"Asamere garage, buna baord, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,6,0,0,1,6
NORMAL_GROUPS,9f19b586-8f58-44e5-9941-2cb72b3e5dc2,POINT(38.755226 8.991113),Sante lab | lancha,5,4,0,0,0,0,27,0,0,1,21
NORMAL_GROUPS,1dbf43cf-8d1d-4b05-b763-534f64d67b94,POINT(38.756450 9.069879),"Guja Ber Sefer | Shiro Meda | ጉጃ በር ሰፈር | ሽሮ ሜዳ, አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,0,12,0,1,6
NORMAL_GROUPS,0c57e0b3-3ec0-427e-b82a-c48ae338d4f6,POINT(38.744881 8.952808),"Lafto meskelegna( ላፍቶ ሚካኤል መስቀልኛ ), አዲስ አበባ, ኢትዮጵያ",5,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,517dc5c1-1abb-41de-a8d3-30bcf756467c,POINT(38.763371 9.043542),Dagmawi Minilik Comprehensive Specialized Hospital,5,14,0,54,24,0,0,0,0,5,39
NORMAL_GROUPS,6e2e278c-5d11-4bdd-b98c-e828df6a538c,POINT(38.738291 9.018735),"Abdela building geja sefer አብደላ ሕንፃ ገጃ ሰፈር ልደታ, አዲስ አበባ, ኢትዮጵያ",5,2,0,10,0,0,0,0,0,1,10
NORMAL_GROUPS,516ca4fb-827f-4377-9900-8d5cb9c013a0,POINT(38.890743 8.980936),ያልተሰየመ መንገድ,5,2,0,0,0,0,7,0,0,1,7
NORMAL_GROUPS,7c41c615-232b-4ab2-86e2-28cb39705135,POINT(38.829021 8.992610),"Yerer Hospital | Goro | የረር ሆስፒታል | ጎሮ, Goro, ኢትዮጵያ",5,1,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,73e86fdb-73dd-4e6a-8c53-93cea5de68de,POINT(38.830109 8.995843),ያልተሰየመ መንገድ,5,7,0,5,0,0,15,19,0,3,39
NORMAL_GROUPS,0dee5c00-f374-4fe1-8e46-397597581e1e,POINT(38.748552 8.953694),ያልተሰየመ መንገድ,5,14,0,0,0,72,0,0,0,1,72
NORMAL_GROUPS,59b731f2-efbe-4607-b6bf-8bb5239a33d0,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",5,3,0,0,0,15,0,0,0,1,15
NORMAL_GROUPS,140cb44c-02bf-427c-a8fd-f629dddad050,POINT(38.795689 9.008086),"24 ታክሲ ተራ, አዲስ አበባ, ኢትዮጵያ",5,6,0,0,0,2,8,8,0,3,18
NORMAL_GROUPS,90e8d4dd-ffc8-4619-b902-dcc65f75fe6d,POINT(38.826647 8.904863),"Koye feche bus station, Kilinito, Feche Roye, ኢትዮጵያ",5,4,0,0,0,16,0,0,0,1,16
