date,product_name,Local shop price
2025-05-01,White Cabbage,45
2025-07-03,Avocado,120
2025-09-02,Avocado,100
2025-08-03,Potato,40
2025-09-23,Tomato B,80
2025-08-29,Banana,80
2025-05-24,Broccoli,250
2025-10-04,Apple,450
2025-09-04,Mango Apple,240
2025-07-26,Papaya,90
2025-09-08,Strawberry,250
2025-07-25,Avocado,90
2025-07-31,Cucumber,100
2025-07-06,Salad,100
2025-07-11,Potato,50
2025-05-13,Tomatoes Grade B,25
2025-07-05,Garlic,322
2025-08-30,Avocado,100
2025-08-28,Ginger,240
2025-08-23,Corn,40
2025-10-02,Zucchini,200
2025-05-19,Ginger,160
2025-04-02,Strawberry,180
2025-08-01,Salad,130
2025-06-16,Valencia Orange,250
2025-09-26,Zucchini,130
2025-10-22,Potato,35
2025-06-17,Valencia Orange,260
2025-10-17,Garlic,380
2025-09-30,Tomato A,100
2025-05-22,Red Onion Grade C,75
2025-09-07,White Cabbage,40
2025-08-02,Ginger,250
2025-06-03,Carrot,70
2025-07-26,Red Onion B,90
2025-07-21,Sweet Potato,95
2025-07-09,Salad,155
2025-09-07,Corn,35
2025-05-25,Apple,420
2025-10-11,Salad,150
2025-06-03,Cucumber,240
2025-06-10,Apple,400
2025-08-28,Green Beans,100
2025-10-09,Red Onion A,110
2025-06-16,Green Beans,100
2025-07-18,Cucumber,100
2025-07-05,Apple,400
2025-10-06,Beetroot,55
2025-05-22,Broccoli,150
2025-05-18,Strawberry,200
2025-08-04,Papaya,70
2025-10-06,White Cabbage,35
2025-09-25,Banana,80
2025-04-19,Ginger,180
2025-09-23,Carrot,90
2025-04-09,Cucumber,200
2025-09-03,Apple,500
2025-09-30,Green Beans,130
2025-07-23,Green Beans,120
2025-06-09,Courgette,140
2025-08-20,Chili Green,170
2025-04-06,Yerer Orange,280
2025-04-01,Green Beans,170
2025-07-25,Ginger,200
2025-07-03,Carrot,100
2025-08-02,Garlic,400
2025-05-20,Lemon,250
2025-10-01,Corn,40
2025-04-27,Yerer Orange,250
2025-09-07,Zucchini,200
2025-06-16,Courgette,70
2025-10-19,Red Onion B,80
2025-09-02,Sweet Potato,90
2025-10-09,Broccoli,200
2025-07-30,Beetroot,60
2025-07-04,Mango Apple,250
2025-10-08,Sweet Potato,60
2025-10-07,Potato for chips,40
2025-09-01,Red Onion B,110
2025-05-29,Red Onion Grade B,90
2025-10-11,Potato,30
2025-04-06,Salad,130
2025-06-13,Garlic,400
2025-04-04,Tomatoes Grade B,65
2025-05-18,Broccoli,150
2025-04-23,Pineapple,120
2025-07-16,Pineapple,115
2025-07-25,Tomato A,55
2025-04-22,Strawberry,200
2025-08-02,Zucchini,150
2025-06-19,Valencia Orange,240
2025-04-07,Garlic,330
2025-06-30,Pineapple,120
2025-04-24,White Cabbage,50
2025-07-01,Papaya,100
2025-05-30,Papaya,100
2025-07-01,Valencia Orange,230
2025-05-22,Lemon,260
2025-08-21,White Cabbage,40
2025-09-12,Avocado,90
2025-07-06,Broccoli,220
2025-08-23,Lemon,200
2025-08-25,White Cabbage,35
2025-07-05,Green Beans,100
2025-10-14,Orange,150
2025-04-26,Red Onion A,65
2025-07-22,Chili Green,165
2025-09-21,Green chili starta,240
2025-08-15,Red Onion A,110
2025-07-04,Eggplant,180
2025-07-17,Tomato A,50
2025-06-28,Apple,440
2025-04-21,Lemon,280
2025-07-28,Broccoli,220
2025-05-28,Strawberry,190
2025-10-01,Lemon,200
2025-08-17,Zucchini,200
2025-07-31,Lemon,180
2025-08-29,Salad,150
2025-10-16,Lemon,150
2025-10-22,Apple,460
2025-07-13,Pineapple,110
2025-08-26,Papaya,150
2025-05-03,Salad,140
2025-06-13,Apple,420
2025-10-07,Mango Apple,180
2025-04-08,Apple Mango,200
2025-07-11,Pineapple,110
2025-04-16,Papaya,75
2025-06-01,Apple Mango,200
2025-05-31,Pineapple,100
2025-09-20,Cucumber,150
2025-04-27,Ginger,150
2025-05-20,Lemon,270
2025-04-02,Chilly Green,160
2025-06-09,Valencia Orange,250
2025-09-30,Red Onion A,140
2025-08-27,Tomato B,40
2025-05-13,Lemon,250
2025-10-09,Orange,180
2025-09-16,Mango Apple,260
2025-05-09,Beet root,50
2025-08-23,Zucchini,200
2025-09-09,Banana,80
2025-10-20,Potato for chips,40
2025-07-25,Orange,220
2025-09-16,White Cabbage,25
2025-06-01,Green Beans,120
2025-06-14,Salad,200
2025-05-29,Lemon,220
2025-05-16,Carrot,75
2025-05-26,Strawberry,200
2025-09-16,Red Onion B,120
2025-08-21,Tomato A,52
2025-08-01,Mango Apple,150
2025-04-30,Chilly Green,150
2025-08-16,Chili Green,170
2025-07-25,Mango Apple,250
2025-04-15,Cucumber,200
2025-08-02,Carrot,125
2025-09-20,Potato for chips,35
2025-05-03,Chilly Green,150
2025-06-03,Green Beans,100
2025-08-05,Apple,500
2025-10-10,Red Onion A,90
2025-09-10,Salad,120
2025-04-29,Potatoes,55
2025-08-11,Ginger,220
2025-04-26,Tomatoes Grade B,50
2025-08-18,Ginger,250
2025-10-14,Cucumber,160
2025-08-24,Tomato B,50
2025-09-04,Eggplant,60
2025-10-23,Cucumber,150
2025-08-30,Tomato B,50
2025-09-18,Potato for chips,40
2025-04-10,White Cabbage,55
2025-10-19,Carrot,90
2025-09-02,Red Onion A,100
2025-09-13,Potato,35
2025-06-19,Apple,500
2025-05-11,Broccoli,240
2025-06-20,Apple Mango,200
2025-05-16,Apple,420
2025-04-25,Valencia Orange,210
2025-09-25,Sweet Potato,90
2025-07-19,Banana,70
2025-08-06,Corn,35
2025-08-21,Strawberry,250
2025-10-19,Tomato A,75
2025-09-09,Sweet Potato,100
2025-07-12,Orange,250
2025-06-29,Chilly Green,140
2025-10-09,Red Onion Elfora,86
2025-09-28,Chili Green,170
2025-07-27,Salad,130
2025-09-30,Papaya,110
2025-09-25,Potato for chips,45
2025-09-21,Corn,35
2025-07-16,Chili Green,150
2025-08-07,Corn,35
2025-09-28,Cucumber,140
2025-04-25,White Cabbage,40
2025-09-15,Sweet Potato,80
2025-05-17,Avocado Shekaraw,110
2025-09-02,Orange,150
2025-07-08,Mango Apple,170
2025-07-20,Sweet Potato,85
2025-08-24,Orange,200
2025-08-31,Red Onion A,115
2025-04-15,Carrot,75
2025-06-18,Papaya,80
2025-08-11,Red Onion B,110
2025-10-12,Red Onion Elfora,90
2025-07-25,Mango,80
2025-10-05,Potato,35
2025-05-10,Tomatoes Grade B,35
2025-06-03,White Cabbage,40
2025-04-22,Pineapple,120
2025-04-20,Red Onion A,60
2025-08-24,Apple,500
2025-10-20,Green chili starta,130
2025-10-24,Red Onion B,60
2025-09-05,Potato for chips,35
2025-07-11,Chili Green,160
2025-05-02,Garlic,400
2025-06-15,Red Onion Grade C,95
2025-05-25,Tomatoes Grade A,40
2025-10-03,Tomato B,95
2025-09-18,Red Onion B,130
2025-07-19,Papaya,110
2025-05-25,Potatoes,50
2025-07-09,Mango Apple,170
2025-09-21,Zucchini,180
2025-04-13,Chilly Green,140
2025-09-03,Potato for chips,45
2025-09-22,Zucchini,150
2025-08-06,Carrot,80
2025-10-11,Red Onion A,100
2025-08-29,Carrot,90
2025-08-21,White Cabbage,40
2025-05-18,Courgette,80
2025-07-31,Potato,35
2025-05-21,Red Onion Grade C,60
2025-10-02,Red Onion B,120
2025-08-06,Red Onion B,110
2025-07-21,Potato,45
2025-09-16,Red Onion Elfora,110
2025-09-22,Mango Apple,220
2025-04-19,Strawberry,200
2025-09-05,Beetroot,55
2025-10-13,White Cabbage,30
2025-09-26,Carrot,65
2025-09-14,Corn,40
2025-07-06,Mango,80
2025-10-21,Red Onion Elfora,55
2025-07-15,Green Beans,120
2025-05-01,Papaya,85
2025-05-16,Potatoes,50
2025-10-19,Red Onion A,85
2025-09-25,Avocado,110
2025-08-23,Orange,180
2025-07-03,White Cabbage,45
2025-08-17,Garlic,350
2025-07-25,Zucchini,140
2025-08-15,Tomato B,65
2025-09-08,Garlic,350
2025-09-01,Beetroot,65
2025-05-04,Apple Mango,220
2025-04-01,Avocado Shekaraw,130
2025-07-21,Ginger,200
2025-05-23,Green Beans,150
2025-06-13,Corn,30
2025-09-13,Pineapple,120
2025-04-05,Ye Habesha Mango,100
2025-06-19,Corn,35
2025-04-26,Carrot,70
2025-08-24,Orange,180
2025-07-14,Green Beans,120
2025-07-25,Broccoli,230
2025-07-28,Banana,70
2025-10-05,Mango Apple,200
2025-05-17,Lemon,240
2025-07-30,Ginger,250
2025-04-16,Salad,140
2025-06-13,Beet root,55
2025-06-18,Red Onion Grade B,100
2025-05-14,Tomatoes Grade A,40
2025-06-07,Red Onion Grade B,80
2025-10-03,Pineapple,120
2025-09-12,Green Beans,80
2025-05-26,Avocado Shekaraw,150
2025-08-12,Green Beans,120
2025-09-30,Sweet Potato,75
2025-07-12,Carrot,125
2025-09-15,Pineapple,100
2025-08-08,Apple,430
2025-06-29,Lemon,270
2025-09-11,Eggplant,80
2025-04-06,Avocado Shekaraw,120
2025-07-29,Red Onion A,100
2025-07-13,Beetroot,60
2025-10-13,Red Onion A,90
2025-07-31,Strawberry,200
2025-10-10,Green chili starta,180
2025-09-19,Red Onion A,135
2025-06-05,Lemon,280
2025-10-08,Potato for chips,40
2025-10-13,Apple,450
2025-05-18,Red Onion Grade B,80
2025-06-18,Tomatoes Grade B,40
2025-08-22,Tomato A,55
2025-10-07,Sweet Potato,80
2025-08-26,Red Onion A,120
2025-05-07,Red Onion Grade B,60
2025-07-02,Beetroot,70
2025-04-01,Courgette,120
2025-04-12,Ginger,150
2025-09-01,Banana,90
2025-04-01,Strawberry,200
2025-07-07,Ginger,200
2025-04-06,Chilly Green,150
2025-07-12,Pineapple,130
2025-04-30,Papaya,85
2025-06-08,Red Onion Grade B,100
2025-05-30,Red Onion Grade C,80
2025-07-24,Strawberry,200
2025-08-12,Corn,35
2025-07-06,Chili Green,160
2025-07-25,Pineapple,110
2025-10-21,Orange,160
2025-05-09,White Cabbage,50
2025-09-18,White Cabbage,35
2025-06-19,Garlic,120
2025-04-05,Courgette,170
2025-10-16,Pineapple,100
2025-08-31,Mango Apple,270
2025-05-02,Apple Mango,220
2025-10-21,Strawberry,240
2025-05-01,Chilly Green,140
2025-07-03,Red Onion B,75
2025-07-05,Cucumber,200
2025-04-26,Valencia Orange,280
2025-07-20,Mango Apple,150
2025-09-21,Broccoli,170
2025-09-06,Chili Green,170
2025-09-18,Apple,460
2025-05-03,Lemon,250
2025-09-03,Cucumber,200
2025-10-23,Red Onion A,60
2025-06-12,Garlic,400
2025-05-02,Ginger,150
2025-07-08,Red Onion A,80
2025-10-03,Red Onion Elfora,120
2025-05-28,Apple Mango,250
2025-04-12,Ginger,180
2025-04-22,Courgette,150
2025-08-15,Ginger,200
2025-10-03,Apple,450
2025-10-16,Ginger,230
2025-05-07,White Cabbage,50
2025-10-05,Orange,170
2025-09-26,Lemon,230
2025-09-18,Red Onion B,135
2025-05-24,Salad,200
2025-10-11,Cucumber,150
2025-10-06,Red Onion B,125
2025-09-13,Carrot,75
2025-10-23,Tomato B,65
2025-08-12,Chili Green,170
2025-06-11,Apple Mango,120
2025-10-06,Tomato B,90
2025-08-17,Eggplant,120
2025-10-09,Strawberry,230
2025-10-03,Strawberry,270
2025-10-13,Red Onion B,85
2025-06-04,Potatoes,50
2025-08-01,Corn,40
2025-07-17,Green Beans,120
2025-10-19,Lemon,180
2025-04-22,Papaya,80
2025-09-23,Avocado,120
2025-06-20,Lemon,240
2025-06-14,Chilly Green,140
2025-09-18,Tomato A,80
2025-10-01,Pineapple,120
2025-05-23,Red Onion Grade C,70
2025-10-02,Banana,80
2025-06-18,Salad,100
2025-08-23,Garlic,320
2025-07-01,Red Onion Grade B,80
2025-07-29,Ginger,200
2025-08-27,Banana,75
2025-09-19,Lemon,180
2025-06-07,Strawberry,220
2025-06-02,Apple,500
2025-05-08,Broccoli,200
2025-10-14,Potato,30
2025-04-11,Yerer Orange,230
2025-06-16,Avocado Shekaraw,140
2025-09-19,Tomato A,80
2025-09-02,Strawberry,250
2025-08-21,Red Onion A,120
2025-09-06,Apple,450
2025-08-31,Sweet Potato,90
2025-10-14,Pineapple,70
2025-05-03,Garlic,320
2025-09-29,Eggplant,100
2025-10-17,Orange,160
2025-04-24,Strawberry,180
2025-09-02,Orange,200
2025-08-19,Eggplant,100
2025-06-16,Cucumber,120
2025-10-15,Lemon,200
2025-04-28,Garlic,400
2025-06-08,Carrot,60
2025-08-27,Mango,140
2025-09-24,Salad,170
2025-05-18,Papaya,85
2025-09-13,Broccoli,200
2025-10-21,Avocado,120
2025-10-12,Carrot,110
2025-04-24,Red Onion A,70
2025-10-09,Orange,150
2025-05-04,Broccoli,180
2025-10-12,Green chili starta,220
2025-04-08,Green Beans,200
2025-10-12,Strawberry,220
2025-08-08,Red Onion A,120
2025-05-24,Ye Habesha Mango,130
2025-08-31,Salad,180
2025-04-23,Cucumber,250
2025-08-23,Red Onion Elfora,90
2025-10-20,Cucumber,160
2025-09-05,Carrot,90
2025-05-04,White Cabbage,50
2025-08-28,Zucchini,70
2025-10-12,Garlic,380
2025-05-22,Yerer Orange,220
2025-06-13,Papaya,75
2025-09-30,Pineapple,140
2025-08-26,Cucumber,200
2025-09-04,Eggplant,200
2025-04-12,Red Onion Grade B,60
2025-07-24,Mango Apple,180
2025-09-03,Beetroot,60
2025-08-17,Strawberry,215
2025-05-10,Potatoes,55
2025-07-06,Strawberry,200
2025-04-14,Chilly Green (Elfora),200
2025-05-21,Tomatoes Grade A,45
2025-04-29,Ye Habesha Mango,100
2025-05-30,Apple Mango,240
2025-09-04,Avocado,85
2025-09-26,Orange,160
2025-07-05,Lemon,200
2025-09-26,Green Beans,100
2025-08-08,Tomato A,45
2025-10-11,Salad,200
2025-10-13,Potato for chips,35
2025-08-20,Zucchini,85
2025-10-18,Eggplant,130
2025-07-04,Zucchini,100
2025-06-16,Apple,420
2025-09-22,Lemon,220
2025-04-10,Broccoli,200
2025-05-03,White Cabbage,50
2025-05-24,Carrot,70
2025-07-14,Beetroot,55
2025-09-06,Beetroot,60
2025-04-07,Chilly Green,140
2025-07-07,Tomato A,50
2025-05-23,Tomatoes Grade A,45
2025-09-04,White Cabbage,35
2025-04-07,Ginger,165
2025-07-09,Avocado,85
2025-06-04,Red Onion Grade B,95
2025-06-07,Ginger,200
2025-07-26,Mango,100
2025-06-21,Papaya,85
2025-06-03,Potatoes,55
2025-10-14,Chili Green,130
2025-10-03,Chili Green,160
2025-08-07,Tomato B,40
2025-10-23,Zucchini,180
2025-10-10,White Cabbage,30
2025-09-19,Cucumber,150
2025-10-01,White Cabbage,50
2025-04-06,Green Beans,190
2025-04-16,Courgette,200
2025-07-29,Ginger,250
2025-08-31,Tomato B,40
2025-08-14,Orange,200
2025-08-12,White Cabbage,40
2025-10-04,Banana,80
2025-06-21,Cucumber,130
2025-10-01,Tomato A,100
2025-08-18,Mango Apple,225
2025-07-27,Sweet Potato,80
2025-10-15,Corn,40
2025-07-15,Salad,130
2025-05-27,Avocado Shekaraw,140
2025-10-17,Orange,230
2025-04-02,Lemon,260
2025-08-27,Strawberry,225
2025-08-17,Corn,35
2025-09-30,Garlic,360
2025-08-21,Red Onion Elfora,95
2025-10-20,Sweet Potato,80
2025-05-31,White Cabbage,40
2025-10-13,Tomato A,95
2025-09-28,Apple,600
2025-05-16,Chilly Green,120
2025-08-24,Chili Green,150
2025-07-29,Red Onion A,88
2025-04-15,Tomatoes Grade B,60
2025-09-21,Avocado,100
2025-04-15,Chilly Green,170
2025-09-25,Chili Green,190
2025-04-22,Tomatoes Grade B,45
2025-09-15,Zucchini,100
2025-07-23,Red Onion B,85
2025-09-03,Red Onion Elfora,90
2025-06-01,Lemon,250
2025-05-19,Avocado Shekaraw,110
2025-06-11,Apple Mango,200
2025-09-15,Green chili starta,150
2025-06-28,Strawberry,230
2025-09-30,Garlic,240
2025-08-20,Carrot,100
2025-06-02,Garlic,400
2025-07-14,Avocado,120
2025-10-10,Corn,35
2025-06-11,Apple Mango,150
2025-07-18,Corn,35
2025-04-28,Red Onion Grade B,60
2025-08-02,Pineapple,140
2025-04-27,Courgette,150
2025-09-17,Green chili starta,150
2025-10-18,Broccoli,200
2025-04-12,Carrot,65
2025-10-18,Green chili starta,130
2025-04-07,Red Onion Grade B,55
2025-04-21,Tomatoes Grade A,60
2025-09-26,Chili Green,185
2025-07-01,White Cabbage,45
2025-08-30,Banana,75
2025-09-07,Tomato B,60
2025-10-22,Potato,30
2025-07-20,Broccoli,180
2025-10-09,Avocado,120
2025-08-10,Beetroot,65
2025-05-21,Yerer Orange,260
2025-04-04,Yerer Orange,300
2025-04-27,Red Onion Grade C,55
2025-07-10,Red Onion Elfora,75
2025-08-11,Salad,120
2025-07-12,Ginger,250
2025-06-30,Lemon,120
2025-10-16,Red Onion A,90
2025-07-29,Tomato B,45
2025-09-07,Sweet Potato,80
2025-05-18,Yerer Orange,270
2025-04-10,Avocado Shekaraw,110
2025-04-14,White Cabbage,50
2025-08-11,Green Beans,160
2025-09-17,Apple,460
2025-05-29,Ginger,170
2025-05-28,Green Beans,150
2025-07-26,Green Beans,110
2025-04-17,Chilly Green,140
2025-07-20,Zucchini,150
2025-10-14,Pineapple,100
2025-06-06,Beet root,60
2025-10-11,Carrot,85
2025-05-28,Strawberry,200
2025-04-24,Valencia Orange,280
2025-04-06,White Cabbage,50
2025-06-21,Chilly Green,150
2025-07-07,Tomato A,45
2025-06-21,Strawberry,200
2025-09-29,Broccoli,160
2025-08-25,Salad,150
2025-06-28,Potatoes,45
2025-09-24,Avocado,90
2025-10-24,Lemon,130
2025-04-28,Red Onion Grade B,70
2025-08-15,Banana,70
2025-07-28,Broccoli,160
2025-04-27,Apple,450
2025-07-29,Banana,70
2025-05-21,Tomatoes Grade A,45
2025-04-18,Carrot,65
2025-09-05,White Cabbage,45
2025-09-12,Salad,120
2025-08-16,Tomato A,60
2025-04-30,Tomatoes Grade A,55
2025-09-29,Green chili starta,240
2025-05-06,Tomatoes Grade A,40
2025-04-19,Strawberry,200
2025-10-22,Eggplant,140
2025-08-26,Eggplant,130
2025-07-09,Red Onion C,70
2025-07-19,Tomato B,60
2025-08-05,Salad,140
2025-08-13,Banana,75
2025-05-11,White Cabbage,50
2025-05-19,Cucumber,150
2025-05-19,Valencia Orange,230
2025-05-19,White Cabbage,40
2025-07-22,Red Onion A,105
2025-10-02,Potato for chips,40
2025-07-26,Apple,400
2025-08-09,Cucumber,200
2025-10-13,Corn,40
2025-10-05,Green Beans,150
2025-09-14,Red Onion B,120
2025-08-19,Carrot,100
2025-05-03,Tomatoes Grade B,40
2025-09-29,Green chili starta,240
2025-09-20,Eggplant,150
2025-07-25,Ginger,200
2025-10-19,Orange,160
2025-07-10,Mango,75
2025-09-29,Tomato A,100
2025-06-21,White Cabbage,45
2025-05-17,Red Onion Grade B,80
2025-10-18,Potato for chips,40
2025-04-13,Green Beans,150
2025-09-16,Avocado,90
2025-10-20,Tomato B,55
2025-09-03,Beetroot,50
2025-06-14,Ye Habesha Mango,75
2025-05-25,Strawberry,180
2025-10-14,Tomato A,90
2025-07-30,Papaya,85
2025-07-25,White Cabbage,40
2025-10-22,Corn,40
2025-05-20,Beet root,55
2025-06-12,Tomatoes Grade A,50
2025-05-09,Potatoes,45
2025-06-18,Strawberry,200
2025-09-20,Red Onion A,140
2025-06-13,Lemon,200
2025-06-12,Papaya,80
2025-05-19,Red Onion Grade B,70
2025-04-04,Tomatoes Grade A,60
2025-08-20,Strawberry,250
2025-04-11,Yerer Orange,300
2025-09-25,Papaya,100
2025-05-19,Ye Habesha Mango,150
2025-08-20,Orange,250
2025-09-30,Zucchini,180
2025-10-15,Papaya,110
2025-09-12,Mango Apple,180
2025-05-23,Carrot,65
2025-06-03,Tomatoes Grade A,30
2025-10-09,Garlic,300
2025-06-04,Papaya,115
2025-07-13,Avocado,120
2025-07-17,Eggplant,110
2025-06-05,Courgette,100
2025-07-12,Red Onion C,85
2025-08-19,Tomato B,50
2025-08-19,Tomato A,50
2025-08-29,Cucumber,210
2025-10-16,Cucumber,130
2025-05-12,Apple,500
2025-09-10,Carrot,80
2025-07-14,Broccoli,130
2025-08-30,Garlic,350
2025-07-06,Mango Apple,150
2025-09-24,Green chili starta,200
2025-04-12,Apple Mango,240
2025-08-01,Red Onion A,100
2025-04-26,Pineapple,120
2025-10-15,Green chili starta,190
2025-07-12,Tomato B,55
2025-06-06,Papaya,100
2025-08-15,Eggplant,150
2025-07-03,Tomato A,50
2025-10-17,White Cabbage,30
2025-09-02,Pineapple,115
2025-10-03,Tomato B,90
2025-08-01,Mango Apple,150
2025-10-11,Red Onion A,100
2025-07-20,Green Beans,120
2025-09-30,Ginger,260
2025-08-17,Avocado,100
2025-10-07,Chili Green,140
2025-08-14,Papaya,120
2025-08-11,Corn,40
2025-06-06,Salad,160
2025-09-25,Potato,40
2025-05-17,Salad,180
2025-06-05,Strawberry,200
2025-04-12,Red Onion Grade B,55
2025-09-23,Apple,600
2025-04-24,Cucumber,200
2025-09-29,Green Beans,100
2025-05-06,Strawberry,200
2025-08-03,Orange,180
2025-09-10,Mango Apple,220
2025-04-26,Potatoes,45
2025-06-13,Salad,130
2025-07-03,Mango Apple,120
2025-05-29,Avocado Shekaraw,100
2025-09-01,Sweet Potato,80
2025-08-07,Salad,150
2025-04-19,Tomatoes Grade A,60
2025-08-06,Garlic,400
2025-08-06,Red Onion A,120
2025-10-01,Carrot,80
2025-09-21,Eggplant,50
2025-10-03,White Cabbage,30
2025-04-27,Cucumber,170
2025-07-29,Broccoli,160
2025-04-07,Avocado,125
2025-10-04,Corn,40
2025-06-04,Chilly Green (Elfora),200
2025-07-06,Red Onion A,80
2025-05-11,Green Beans,180
2025-08-15,Broccoli,170
2025-09-29,Orange,160
2025-09-18,Papaya,120
2025-08-20,Garlic,350
2025-05-29,Tomatoes Grade B,45
2025-10-05,Broccoli,240
2025-06-08,Ye Habesha Mango,70
2025-09-15,Tomato B,80
2025-04-30,Papaya,75
2025-06-03,Green Beans,150
2025-05-23,Courgette,175
2025-10-02,Chili Green,160
2025-06-06,Tomatoes Grade B,35
2025-08-29,Green Beans,100
2025-10-11,Tomato B,90
2025-08-16,Cucumber,215
2025-09-14,Eggplant,100
2025-04-16,Chilly Green,150
2025-07-26,Avocado,85
2025-05-20,Red Onion Grade C,65
2025-10-20,Chili Green,100
2025-04-14,Courgette,120
2025-10-25,Cucumber,140
2025-07-30,Eggplant,100
2025-07-13,Green Beans,160
2025-06-11,Apple Mango,150
2025-10-14,Red Onion B,85
2025-06-30,Potatoes,45
2025-05-25,White Cabbage,40
2025-05-04,Lemon,270
2025-10-18,Green Beans,90
2025-10-09,Red Onion B,100
2025-10-21,Red Onion Elfora,55
2025-10-22,White Cabbage,30
2025-06-11,Lemon,240
2025-07-17,Zucchini,100
2025-05-08,Apple,420
2025-07-29,Strawberry,250
2025-08-14,Mango Apple,200
2025-06-12,Avocado,80
2025-06-13,Ye Habesha Mango,100
2025-06-10,Apple Mango,150
2025-10-09,Carrot,90
2025-08-25,Cucumber,200
2025-09-18,Potato for chips,45
2025-07-14,Strawberry,220
2025-08-19,Lemon,180
2025-09-07,Eggplant,60
2025-07-23,Avocado,80
2025-05-18,Red Onion Grade B,75
2025-10-17,Red Onion B,75
2025-05-02,Chilly Green,150
2025-06-06,Tomatoes Grade B,30
2025-09-26,Garlic,320
2025-10-21,Chili Green,100
2025-09-18,Red Onion B,135
2025-04-19,White Cabbage,50
2025-08-13,Red Onion A,120
2025-04-16,Red Onion Grade B,65
2025-06-06,Chilly Green,100
2025-08-31,Potato,35
2025-07-22,Papaya,85
2025-10-17,Apple,600
2025-06-28,Garlic B,380
2025-05-04,Strawberry,200
2025-10-15,Eggplant,130
2025-10-16,Red Onion A,90
2025-04-12,Pineapple,200
2025-04-12,Garlic,350
2025-10-23,Red Onion A,60
2025-05-28,Tomatoes Grade B,30
2025-08-11,Carrot,115
2025-06-20,Strawberry,220
2025-07-30,Apple,450
2025-08-14,Mango,80
2025-06-17,Courgette,100
2025-04-19,Yerer Orange,270
2025-08-04,Red Onion Elfora,90
2025-10-06,Garlic,300
2025-08-03,Papaya,120
2025-09-23,Orange,180
2025-06-06,Courgette,130
2025-09-01,Red Onion A,110
2025-08-31,Tomato B,45
2025-05-23,Red Onion Grade B,75
2025-04-05,Potatoes,55
2025-05-27,Garlic,400
2025-05-22,Ye Habesha Mango,130
2025-07-13,Chili Green,50
2025-05-18,Tomatoes Grade A,40
2025-10-20,Ginger,220
2025-07-22,Orange,220
2025-05-29,Papaya,75
2025-04-07,Chilly Green,160
2025-08-13,Banana,70
2025-04-28,Carrot,65
2025-06-07,Valencia Orange,250
2025-04-15,Apple Mango,230
2025-09-30,Beetroot,55
2025-08-19,Avocado,90
2025-08-09,White Cabbage,40
2025-07-31,Potato,45
2025-10-23,Salad,160
2025-06-18,Lemon,180
2025-10-13,Orange,120
2025-07-10,Mango,65
2025-07-24,Green Beans,150
2025-04-16,Lemon,270
2025-06-09,Cucumber,150
2025-04-27,Lemon,280
2025-09-15,White Cabbage,35
2025-09-11,Tomato A,75
2025-09-15,Red Onion C,120
2025-04-04,Garlic,300
2025-08-09,Cucumber,100
2025-07-17,Tomato B,55
2025-05-22,Cucumber,170
2025-09-23,Garlic,300
2025-08-21,Avocado,95
2025-05-05,Carrot,60
2025-08-11,Tomato B,50
2025-06-19,Tomatoes Grade B,35
2025-04-24,Potatoes,55
2025-06-14,Avocado Shekaraw,140
2025-09-25,Eggplant,75
2025-09-03,Tomato A,60
2025-07-06,Mango,70
2025-07-10,Eggplant,150
2025-07-01,Grean Beans,100
2025-04-09,Carrot,70
2025-10-24,Tomato B,70
2025-04-28,Courgette,180
2025-09-22,Tomato A,80
2025-07-12,Chili Green,160
2025-10-01,Red Onion A,130
2025-08-04,Salad,170
2025-08-11,Potato,35
2025-08-25,Pineapple,110
2025-08-01,Green Beans,150
2025-05-06,Cucumber,160
2025-10-06,Broccoli,200
2025-04-16,Strawberry,180
2025-07-04,Cucumber,120
2025-04-22,Tomatoes Grade B,60
2025-09-28,Carrot,80
2025-05-10,Broccoli,240
2025-07-26,Sweet Potato,80
2025-10-20,Strawberry,250
2025-09-06,Eggplant,200
2025-04-03,Ye Habesha Mango,110
2025-06-14,Valencia Orange,220
2025-07-30,Green Beans,130
2025-05-29,Pineapple,115
2025-10-18,Avocado,100
2025-07-30,Tomato B,40
2025-05-26,Red Onion Grade B,90
2025-08-16,Carrot,90
2025-06-13,Lemon,200
2025-06-16,Tomatoes Grade B,40
2025-07-09,Mango,160
2025-09-17,Green Beans,80
2025-10-21,Papaya,115
2025-04-05,Potatoes,50
2025-08-25,Corn,35
2025-07-09,White Cabbage,40
2025-04-20,Courgette,170
2025-04-04,Potatoes,45
2025-05-04,Ye Habesha Mango,90
